,years_total,climbs_total,pitches_total,route_mean,route_max,boulder_mean,boulder_max,danger_factor,solos,hardest_solo,trad_count,sport_count,locations,success,quarter_max1,quarter_max2,quarter_max3,quarter_max4
0,0 days 00:00:00.000000000,1,1,11.6,11.6,,,0.0,0,,0,1,1,0,11.6,,,
0,0 days 00:00:00.000000000,4,4,5.0,6.0,,,0.0,0,,0,4,1,0,6.0,,,
0,106 days 00:00:00.000000000,22,22,8.672727272727274,11.3,,,0.0,0,,0,22,2,8,11.3,10.4,,
0,16 days 00:00:00.000000000,13,13,8.830769230769231,11.0,,,0.0,0,,6,7,4,3,11.0,,,
0,250 days 00:00:00.000000000,12,12,11.016666666666667,12.1,,,0.0,0,,0,12,4,0,12.1,,,
0,25 days 00:00:00.000000000,17,20,8.6,11.0,,,0.0,0,,6,6,8,0,11.0,,,
0,0 days 00:00:00.000000000,7,7,8.142857142857142,10.0,,,0.0,0,,0,7,1,4,10.0,,,
0,244 days 00:00:00.000000000,12,12,8.375,11.0,2.275,4.2,0.3333333333333333,0,,0,3,7,0,11.0,,,
0,29 days 00:00:00.000000000,6,6,8.833333333333334,10.0,,,0.0,0,,2,4,4,0,10.0,,,
0,810 days 00:00:00.000000000,35,35,10.800000000000002,12.0,1.9,5.2,0.05714285714285714,0,,1,20,24,6,12.0,11.3,,
0,217 days 00:00:00.000000000,19,23,9.910526315789474,11.4,,,0.0,0,,4,17,9,8,11.4,,,
0,61 days 00:00:00.000000000,4,7,,,1.9500000000000002,3.2,0.0,0,,0,0,2,0,3.2,,,
0,716 days 00:00:00.000000000,5,7,8.5,10.0,,,0.6,3,6.0,4,1,3,0,10.0,,,
0,67 days 00:00:00.000000000,11,11,9.127272727272727,11.0,,,0.0,0,,1,10,4,3,11.0,,,
0,773 days 00:00:00.000000000,212,323,8.734437086092711,12.6,3.3309090909090893,8.0,0.04245283018867924,1,7.0,92,66,84,23,12.6,11.0,11.0,10.9
0,11 days 00:00:00.000000000,3,3,8.5,9.5,,,0.0,0,,0,3,2,0,9.5,,,
0,97 days 00:00:00.000000000,28,32,6.575,10.0,,,0.0,0,,13,12,18,0,10.0,9.5,,
0,2139 days 00:00:00.000000000,293,546,11.225938566552898,13.0,,,0.14675767918088736,0,,176,128,126,0,13.0,13.0,12.9,12.9
0,5 days 00:00:00.000000000,2,2,8.5,8.5,1.2,1.2,0.0,1,1.2,1,1,2,0,8.5,,,
0,678 days 00:00:00.000000000,39,42,9.527586206896553,11.5,3.8599999999999994,5.5,0.05128205128205128,0,,1,28,16,15,11.5,11.2,,
0,1310 days 00:00:00.000000000,47,56,8.591489361702127,11.3,,,0.0,0,,15,26,24,0,11.0,11.3,11.0,
0,1462 days 00:00:00.000000000,158,252,9.039310344827586,12.0,1.7461538461538462,4.5,0.0,1,8.5,26,120,53,13,11.5,11.5,11.0,12.0
0,24 days 00:00:00.000000000,7,7,2.7,3.2,3.3600000000000003,4.2,0.0,0,,0,0,4,0,4.2,,,
0,1735 days 00:00:00.000000000,26,26,9.447619047619051,11.0,2.7199999999999998,3.2,0.0,0,,10,12,10,0,11.0,10.0,,
0,0 days 00:00:00.000000000,1,1,9.0,9.0,,,0.0,0,,0,1,1,0,9.0,,,
0,419 days 00:00:00.000000000,31,31,8.296666666666665,10.5,1.2,1.2,0.0,0,,1,28,13,10,10.5,9.5,,
0,8 days 00:00:00.000000000,12,12,8.383333333333333,9.5,,,0.0,0,,0,12,9,4,9.5,,,
0,1043 days 00:00:00.000000000,16,29,7.757142857142857,10.1,3.2,3.2,0.0625,0,,12,2,9,1,10.1,,,
0,0 days 00:00:00.000000000,1,4,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,21 days 00:00:00.000000000,12,12,8.944444444444445,11.9,0.0,0.0,0.0,2,0.0,3,5,6,1,11.9,,,
0,675 days 00:00:00.000000000,7,7,,,4.4714285714285715,6.2,0.0,0,,0,0,7,0,6.2,,,
0,114 days 00:00:00.000000000,6,6,9.639999999999999,10.4,3.2,3.2,0.0,0,,3,2,4,2,10.4,,,
0,20 days 00:00:00.000000000,17,17,8.382352941176471,11.0,,,0.058823529411764705,1,4.0,0,17,5,9,11.0,,,
0,198 days 00:00:00.000000000,81,86,8.262962962962963,11.3,,,0.07407407407407407,0,,26,57,14,42,11.0,10.6,11.3,10.0
0,839 days 00:00:00.000000000,40,42,11.340000000000003,12.3,,,0.0,0,,3,37,28,10,12.3,12.0,,
0,0 days 00:00:00.000000000,1,1,,,5.2,5.2,0.0,0,,0,0,1,0,5.2,,,
0,0 days 00:00:00.000000000,3,3,,,0.39999999999999997,1.2,0.0,0,,0,0,1,0,1.2,,,
0,0 days 00:00:00.000000000,2,6,7.75,8.5,,,0.0,0,,2,0,2,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,4.0,4.0,,,0.0,0,,0,1,1,1,4.0,,,
0,6 days 00:00:00.000000000,4,4,,,0.0,0.0,0.0,0,,0,0,2,0,0.0,,,
0,0 days 00:00:00.000000000,2,2,10.5,11.0,,,0.0,0,,0,2,1,0,11.0,,,
0,170 days 00:00:00.000000000,13,17,10.276923076923076,11.3,,,0.07692307692307693,0,,4,9,5,0,11.3,,,
0,21 days 00:00:00.000000000,10,11,7.6,10.0,,,0.2,0,,3,7,2,0,10.0,,,
0,1842 days 00:00:00.000000000,417,497,9.161126005361941,12.0,2.0964285714285724,5.2,0.026378896882494004,0,,97,280,148,0,10.9,11.0,10.2,11.8
0,123 days 00:00:00.000000000,13,15,9.0875,10.2,0.72,1.2,0.0,0,,4,4,6,1,10.2,,,
0,25 days 00:00:00.000000000,4,7,9.55,10.7,,,0.0,0,,1,3,3,0,10.7,,,
0,1799 days 00:00:00.000000000,187,527,8.443575418994413,11.6,1.125,3.2,0.15508021390374332,0,,161,19,123,0,10.7,11.6,10.3,10.3
0,47 days 00:00:00.000000000,6,6,6.0600000000000005,8.8,0.0,0.0,0.0,0,,2,5,3,3,8.8,,,
0,0 days 00:00:00.000000000,1,1,2.0,2.0,,,0.0,0,,1,0,1,0,2.0,,,
0,0 days 00:00:00.000000000,1,1,1.0,1.0,,,0.0,0,,0,1,1,0,1.0,,,
0,68 days 00:00:00.000000000,10,10,6.93,8.8,,,0.0,0,,5,5,6,0,8.8,,,
0,133 days 00:00:00.000000000,18,18,8.783333333333333,10.3,,,0.0,0,,2,18,9,2,10.3,,,
0,0 days 00:00:00.000000000,1,1,6.0,6.0,,,0.0,0,,0,1,1,0,6.0,,,
0,0 days 00:00:00.000000000,4,4,6.625,8.5,,,1.25,0,,4,0,1,0,8.5,,,
0,4093 days 00:00:00.000000000,38,81,9.418421052631581,12.0,,,0.0,0,,22,17,21,9,12.0,11.0,,
0,0 days 00:00:00.000000000,1,1,11.6,11.6,,,0.0,0,,0,1,1,0,11.6,,,
0,5 days 00:00:00.000000000,4,17,9.125,10.9,,,0.0,0,,4,0,3,3,10.9,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,11 days 00:00:00.000000000,2,2,,,3.2,3.2,2.0,2,3.2,0,0,1,0,3.2,,,
0,10 days 00:00:00.000000000,4,4,8.825,9.5,,,0.0,0,,1,3,2,2,9.5,,,
0,197 days 00:00:00.000000000,45,46,,,0.8955555555555557,2.2,0.0,5,1.0,0,0,14,0,2.2,2.2,0.0,
0,774 days 00:00:00.000000000,14,22,11.007142857142856,12.3,,,0.07142857142857142,0,,3,11,10,7,12.3,,,
0,4 days 00:00:00.000000000,7,7,8.799999999999999,10.0,,,0.0,0,,0,7,1,6,10.0,,,
0,0 days 00:00:00.000000000,1,5,9.8,9.8,,,0.0,0,,0,1,1,1,9.8,,,
0,3678 days 00:00:00.000000000,13,13,6.269230769230769,9.0,,,0.0,0,,11,2,11,0,9.0,,,
0,0 days 00:00:00.000000000,1,7,9.5,9.5,,,0.0,0,,0,1,1,1,9.5,,,
0,0 days 00:00:00.000000000,1,1,6.0,6.0,,,0.0,0,,1,0,1,0,6.0,,,
0,166 days 00:00:00.000000000,15,16,9.593333333333334,11.1,,,0.0,0,,13,2,4,3,11.1,,,
0,194 days 00:00:00.000000000,10,10,1.85,3.2,1.8833333333333335,3.2,0.0,0,,0,0,5,0,3.2,,,
0,0 days 00:00:00.000000000,3,3,9.5,10.0,,,0.0,0,,0,3,2,0,10.0,,,
0,0 days 00:00:00.000000000,1,3,11.7,11.7,,,3.0,0,,1,0,1,0,11.7,,,
0,154 days 00:00:00.000000000,4,9,8.95,9.8,,,0.0,0,,2,2,3,4,9.8,,,
0,33 days 00:00:00.000000000,19,20,9.031578947368422,10.9,,,0.0,0,,3,15,9,9,10.9,,,
0,83 days 00:00:00.000000000,23,24,9.06521739130435,11.3,,,0.0,0,,3,20,11,13,11.3,9.8,,
0,0 days 00:00:00.000000000,1,1,3.0,3.0,,,0.0,0,,0,1,1,1,3.0,,,
0,3612 days 00:00:00.000000000,75,138,9.095890410958905,11.9,,,0.10666666666666667,0,,42,36,31,0,11.3,11.9,10.5,11.5
0,26 days 00:00:00.000000000,6,6,7.583333333333333,8.5,,,0.0,0,,0,6,3,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,11.0,11.0,,,0.0,0,,0,1,1,0,11.0,,,
0,105 days 00:00:00.000000000,3,3,,,0.0,0.0,0.0,3,0.0,0,0,2,0,0.0,,,
0,0 days 00:00:00.000000000,1,1,,,4.2,4.2,0.0,0,,0,0,1,0,4.2,,,
0,6 days 00:00:00.000000000,5,5,8.02,10.6,,,0.2,0,,1,5,4,0,10.6,,,
0,413 days 00:00:00.000000000,35,61,5.337142857142857,8.8,,,0.08571428571428572,0,,34,1,12,0,8.8,6.0,,
0,0 days 00:00:00.000000000,1,1,2.0,2.0,,,0.0,0,,1,0,1,0,2.0,,,
0,0 days 00:00:00.000000000,2,2,10.15,10.3,,,0.0,0,,0,2,2,0,10.3,,,
0,818 days 00:00:00.000000000,53,65,9.12075471698113,11.2,,,0.09433962264150944,0,,37,16,28,1,11.2,11.1,11.0,
0,2968 days 00:00:00.000000000,102,116,7.513924050632911,11.3,1.0739130434782607,2.8,0.09803921568627451,0,,15,60,34,3,10.6,11.3,10.3,10.5
0,0 days 00:00:00.000000000,1,4,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,1 days 00:00:00.000000000,7,7,7.5,9.5,,,0.0,0,,0,7,3,0,9.5,,,
0,1848 days 00:00:00.000000000,40,54,7.7325,10.0,,,0.075,0,,38,3,32,0,10.0,10.0,,
0,0 days 00:00:00.000000000,4,4,9.25,9.5,,,0.0,0,,3,1,2,1,9.5,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,22 days 00:00:00.000000000,9,9,4.111111111111111,6.0,,,0.4444444444444444,0,,7,0,4,0,6.0,,,
0,1664 days 00:00:00.000000000,8,10,9.625,10.8,,,0.0,0,,0,8,4,0,10.8,,,
0,322 days 00:00:00.000000000,3,6,7.266666666666667,9.8,,,0.0,0,,2,1,3,0,9.8,,,
0,483 days 00:00:00.000000000,2,2,10.9,10.9,,,0.5,0,,0,2,2,1,10.9,,,
0,0 days 00:00:00.000000000,2,2,7.9,8.8,,,0.0,0,,0,2,1,2,8.8,,,
0,1 days 00:00:00.000000000,6,8,7.25,9.5,,,0.16666666666666666,0,,6,0,5,0,9.5,,,
0,0 days 00:00:00.000000000,3,3,7.6000000000000005,9.8,,,0.0,0,,3,0,1,0,9.8,,,
0,0 days 00:00:00.000000000,5,6,6.7,8.5,,,0.0,0,,4,1,1,4,8.5,,,
0,1268 days 00:00:00.000000000,125,146,10.350458715596329,13.0,3.787500000000001,7.0,0.016,0,,22,87,76,24,13.0,12.3,12.6,12.0
0,48 days 00:00:00.000000000,4,6,9.3,10.4,,,0.0,0,,3,1,4,0,10.4,,,
0,488 days 00:00:00.000000000,4,4,6.1,8.2,,,0.0,0,,0,0,3,0,8.2,,,
0,314 days 00:00:00.000000000,19,22,9.46470588235294,11.1,1.1,2.2,0.10526315789473684,2,2.2,3,15,11,4,11.1,,,
0,661 days 00:00:00.000000000,52,86,8.643750000000002,10.9,2.1333333333333333,5.2,0.0,0,,16,32,31,0,10.9,10.0,10.9,
0,56 days 00:00:00.000000000,5,8,6.659999999999999,8.8,,,0.2,0,,4,1,3,0,8.8,,,
0,24 days 00:00:00.000000000,7,10,9.871428571428572,10.6,,,0.0,0,,0,7,3,0,10.6,,,
0,0 days 00:00:00.000000000,3,3,5.0,5.0,,,0.0,0,,3,0,2,0,5.0,,,
0,1 days 00:00:00.000000000,6,6,7.75,8.5,,,0.16666666666666666,0,,0,6,4,0,8.5,,,
0,14 days 00:00:00.000000000,7,7,9.885714285714286,10.5,,,0.0,0,,1,6,3,1,10.5,,,
0,0 days 00:00:00.000000000,2,2,7.75,8.5,,,0.0,0,,0,2,2,0,8.5,,,
0,1517 days 00:00:00.000000000,75,150,9.092,11.5,,,0.17333333333333334,1,0.0,49,32,45,27,11.3,11.5,11.0,11.0
0,17 days 00:00:00.000000000,4,12,6.375,8.5,,,0.0,0,,3,1,4,0,8.5,,,
0,834 days 00:00:00.000000000,19,49,8.452631578947368,11.3,,,0.10526315789473684,0,,8,12,16,6,11.3,,,
0,20 days 00:00:00.000000000,4,4,9.6,10.6,,,0.0,0,,0,4,2,3,10.6,,,
0,1 days 00:00:00.000000000,4,4,6.875,8.5,,,0.0,0,,0,4,3,2,8.5,,,
0,1019 days 00:00:00.000000000,3,8,8.5,10.4,,,0.3333333333333333,0,,3,0,2,2,10.4,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,0 days 00:00:00.000000000,4,4,9.375,10.0,,,0.0,0,,0,4,2,0,10.0,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,89 days 00:00:00.000000000,4,9,7.75,8.5,,,0.0,0,,0,4,4,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,5.0,5.0,,,0.0,0,,0,1,1,1,5.0,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,1,0,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,11.3,11.3,,,0.0,0,,0,1,1,0,11.3,,,
0,504 days 00:00:00.000000000,28,28,9.581481481481482,11.0,3.2,3.2,0.0,1,3.2,0,27,12,8,11.0,10.6,,
0,0 days 00:00:00.000000000,5,5,9.940000000000001,10.3,,,0.2,0,,0,5,4,0,10.3,,,
0,0 days 00:00:00.000000000,5,5,9.7,11.0,,,0.0,0,,0,5,1,0,11.0,,,
0,1179 days 00:00:00.000000000,23,26,9.554545454545456,11.0,1.2,1.2,0.0,0,,6,16,16,0,11.0,10.3,,
0,833 days 00:00:00.000000000,47,50,5.941666666666666,10.3,0.10434782608695652,1.2,0.1702127659574468,0,,22,2,13,0,10.3,10.3,7.0,
0,0 days 00:00:00.000000000,4,4,8.95,9.5,,,0.0,0,,0,4,2,3,9.5,,,
0,60 days 00:00:00.000000000,3,3,7.6000000000000005,8.8,,,0.0,0,,3,0,2,0,8.8,,,
0,33 days 00:00:00.000000000,21,21,9.142857142857142,11.0,,,0.0,0,,0,21,8,11,11.0,10.0,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,0 days 00:00:00.000000000,3,3,10.033333333333333,11.0,,,0.0,0,,0,3,3,2,11.0,,,
0,0 days 00:00:00.000000000,2,2,10.0,10.0,,,0.0,0,,0,2,2,0,10.0,,,
0,36 days 00:00:00.000000000,12,12,8.749999999999998,10.3,,,0.0,0,,0,12,4,0,10.3,,,
0,0 days 00:00:00.000000000,3,3,6.833333333333333,8.5,,,0.0,0,,0,3,2,2,8.5,,,
0,0 days 00:00:00.000000000,11,11,10.59090909090909,12.3,,,0.0,0,,0,11,5,0,12.3,,,
0,59 days 00:00:00.000000000,12,20,8.322222222222223,10.3,0.7333333333333334,2.2,0.0,3,2.2,7,2,9,2,10.3,,,
0,0 days 00:00:00.000000000,1,1,,,4.2,4.2,0.0,0,,0,0,1,0,4.2,,,
0,588 days 00:00:00.000000000,24,24,9.3625,10.6,,,0.0,0,,1,23,10,6,10.6,10.6,,
0,2 days 00:00:00.000000000,3,6,7.166666666666667,8.5,,,0.0,0,,0,3,2,2,8.5,,,
0,3233 days 00:00:00.000000000,72,72,9.943636363636365,11.9,0.6176470588235294,2.2,0.0,0,,0,55,28,1,11.9,11.6,11.5,11.3
0,1447 days 00:00:00.000000000,24,26,9.091666666666667,10.8,,,0.0,0,,6,18,10,0,10.8,10.7,,
0,0 days 00:00:00.000000000,1,1,8.8,8.8,,,0.0,0,,0,1,1,0,8.8,,,
0,44 days 00:00:00.000000000,19,23,6.9526315789473685,9.5,,,0.10526315789473684,0,,19,0,14,5,9.5,,,
0,155 days 00:00:00.000000000,3,12,8.333333333333334,9.5,,,0.0,0,,0,3,2,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,11.0,11.0,,,0.0,0,,0,1,1,0,11.0,,,
0,0 days 00:00:00.000000000,4,4,9.75,10.0,,,0.0,0,,2,2,2,0,10.0,,,
0,157 days 00:00:00.000000000,9,25,7.2555555555555555,10.0,,,0.0,0,,5,4,6,0,10.0,,,
0,2498 days 00:00:00.000000000,110,142,8.669090909090908,10.7,,,0.02727272727272727,0,,38,76,47,0,10.1,10.6,10.7,10.7
0,0 days 00:00:00.000000000,2,2,,,2.1,4.2,0.0,0,,0,0,2,0,4.2,,,
0,0 days 00:00:00.000000000,1,4,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,0 days 00:00:00.000000000,1,1,3.0,3.0,,,0.0,0,,1,0,1,0,3.0,,,
0,0 days 00:00:00.000000000,1,1,10.6,10.6,,,0.0,0,,0,1,1,0,10.6,,,
0,0 days 00:00:00.000000000,1,1,11.0,11.0,,,0.0,0,,0,1,1,0,11.0,,,
0,403 days 00:00:00.000000000,16,22,10.046153846153846,11.0,2.2,3.2,0.125,0,,2,11,13,0,11.0,,,
0,6 days 00:00:00.000000000,3,3,8.433333333333334,11.3,,,0.0,0,,3,0,3,0,11.3,,,
0,780 days 00:00:00.000000000,101,127,7.938775510204081,10.6,0.39999999999999997,1.2,0.009900990099009901,0,,22,73,42,11,10.6,10.6,10.6,10.6
0,28 days 00:00:00.000000000,19,20,7.2894736842105265,10.0,,,0.05263157894736842,0,,1,18,6,1,10.0,,,
0,1197 days 00:00:00.000000000,416,552,9.329611650485447,12.3,,,0.019230769230769232,0,,111,313,116,1,11.0,11.3,11.0,11.0
0,0 days 00:00:00.000000000,2,2,8.5,10.0,,,0.0,0,,0,2,1,0,10.0,,,
0,265 days 00:00:00.000000000,17,17,9.9375,11.6,4.2,4.2,0.0,0,,1,15,12,0,11.6,,,
0,218 days 00:00:00.000000000,3,6,8.666666666666666,9.5,,,0.0,0,,3,0,3,0,9.5,,,
0,98 days 00:00:00.000000000,2,2,9.9,10.3,,,0.0,0,,0,2,2,2,10.3,,,
0,1019 days 00:00:00.000000000,28,59,7.63846153846154,10.3,,,0.0,0,,12,15,20,0,10.3,9.5,,
0,3086 days 00:00:00.000000000,74,169,8.498591549295774,11.6,,,0.06756756756756757,2,4.0,40,35,48,20,10.5,10.9,11.6,10.9
0,1886 days 00:00:00.000000000,155,182,8.648780487804874,11.3,1.3187500000000003,5.2,0.03225806451612903,0,,21,101,47,34,11.3,10.9,10.9,11.3
0,58 days 00:00:00.000000000,25,25,5.2,9.5,,,0.0,0,,0,25,8,2,9.5,7.0,,
0,1 days 00:00:00.000000000,2,16,8.25,9.5,,,0.0,0,,2,0,2,0,9.5,,,
0,98 days 00:00:00.000000000,5,5,8.1,9.5,,,0.0,0,,0,5,4,0,9.5,,,
0,347 days 00:00:00.000000000,32,32,11.0,12.2,,,0.0,0,,0,32,6,16,12.2,11.8,,
0,490 days 00:00:00.000000000,10,10,8.969999999999999,10.3,,,0.0,0,,0,8,4,2,10.3,,,
0,98 days 00:00:00.000000000,37,44,9.940540540540542,11.3,,,0.0,0,,1,36,14,6,11.3,11.0,,
0,460 days 00:00:00.000000000,16,18,9.0,11.0,0.39999999999999997,1.2,0.125,0,,0,13,8,8,11.0,,,
0,266 days 00:00:00.000000000,15,21,6.286666666666666,9.8,,,0.06666666666666667,0,,5,10,8,1,9.8,,,
0,1160 days 00:00:00.000000000,21,24,8.923809523809522,10.7,,,0.09523809523809523,0,,11,10,15,17,10.7,6.0,,
0,19 days 00:00:00.000000000,7,7,7.714285714285714,9.5,,,0.0,0,,4,0,4,0,9.5,,,
0,3572 days 00:00:00.000000000,14,19,7.046153846153846,10.1,,,0.14285714285714285,0,,10,6,11,0,10.1,,,
0,26 days 00:00:00.000000000,16,16,8.5,11.4,,,0.0,0,,2,13,5,10,11.4,,,
0,32 days 00:00:00.000000000,7,7,9.028571428571428,10.1,,,0.0,0,,0,7,3,0,10.1,,,
0,82 days 00:00:00.000000000,2,15,10.05,10.6,,,0.0,0,,2,0,2,0,10.6,,,
0,3644 days 00:00:00.000000000,374,464,10.702915451895048,13.0,2.012903225806452,7.2,0.0213903743315508,0,,17,326,100,78,13.0,13.0,13.0,13.0
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,3,9.5,9.5,,,0.0,0,,0,1,1,1,9.5,,,
0,78 days 00:00:00.000000000,8,8,6.1625,8.8,,,0.0,0,,1,7,7,4,8.8,,,
0,40 days 00:00:00.000000000,10,10,12.059999999999999,12.6,,,0.0,0,,0,10,6,4,12.6,,,
0,84 days 00:00:00.000000000,29,35,8.693103448275863,10.9,,,0.034482758620689655,0,,24,5,12,4,10.9,10.0,,
0,0 days 00:00:00.000000000,2,6,5.5,6.0,,,0.0,0,,2,0,2,0,6.0,,,
0,27 days 00:00:00.000000000,2,2,,,4.2,4.2,0.0,0,,0,0,2,0,4.2,,,
0,291 days 00:00:00.000000000,9,24,6.788888888888888,9.5,,,0.0,0,,1,8,6,1,9.5,,,
0,340 days 00:00:00.000000000,33,59,7.109090909090909,10.3,,,0.0,0,,9,24,13,6,10.3,9.0,,
0,13 days 00:00:00.000000000,6,6,9.616666666666667,10.9,,,0.0,0,,1,5,2,0,10.9,,,
0,0 days 00:00:00.000000000,6,6,,,0.0,0.0,0.0,0,,0,0,2,0,0.0,,,
0,0 days 00:00:00.000000000,1,1,7.5,7.5,,,0.0,0,,0,1,1,0,7.5,,,
0,13 days 00:00:00.000000000,17,19,6.882352941176471,8.5,,,0.0,0,,8,5,8,2,8.5,,,
0,0 days 00:00:00.000000000,2,2,8.5,8.5,,,0.0,0,,0,2,1,0,8.5,,,
0,891 days 00:00:00.000000000,15,20,8.6,11.0,,,0.0,0,,5,11,10,2,11.0,,,
0,97 days 00:00:00.000000000,21,27,8.19047619047619,10.6,,,0.0,0,,6,15,12,10,10.6,6.0,,
0,0 days 00:00:00.000000000,3,3,7.833333333333333,9.5,,,0.0,0,,0,3,1,0,9.5,,,
0,338 days 00:00:00.000000000,23,31,10.204347826086957,12.0,,,0.0,0,,1,22,11,2,12.0,10.9,,
0,0 days 00:00:00.000000000,2,2,9.25,10.0,,,0.0,0,,0,2,1,0,10.0,,,
0,92 days 00:00:00.000000000,13,28,7.8307692307692305,9.8,,,0.0,0,,5,8,8,3,9.8,,,
0,0 days 00:00:00.000000000,1,1,11.3,11.3,,,0.0,0,,0,0,1,0,11.3,,,
0,1739 days 00:00:00.000000000,211,432,10.592941176470587,12.6,4.919512195121948,7.2,0.0947867298578199,0,,128,44,135,65,12.3,12.0,12.0,9.8
0,0 days 00:00:00.000000000,1,11,6.0,6.0,,,1.0,0,,1,0,1,0,6.0,,,
0,242 days 00:00:00.000000000,28,35,9.25,11.0,,,0.0,0,,19,7,18,9,11.0,10.8,,
0,374 days 00:00:00.000000000,14,18,8.02142857142857,10.0,,,0.0,0,,10,3,6,1,10.0,,,
0,596 days 00:00:00.000000000,16,16,10.256249999999998,12.0,,,0.125,0,,4,11,8,7,12.0,,,
0,43 days 00:00:00.000000000,12,19,9.424999999999999,10.6,,,0.0,0,,0,12,2,2,10.6,,,
0,0 days 00:00:00.000000000,1,1,,,0.0,0.0,0.0,0,,0,0,1,0,0.0,,,
0,27 days 00:00:00.000000000,13,13,7.253846153846154,10.0,,,0.0,0,,0,13,7,1,10.0,,,
0,3 days 00:00:00.000000000,4,4,8.375,9.0,,,0.0,0,,0,4,2,0,9.0,,,
0,0 days 00:00:00.000000000,1,1,1.0,1.0,,,0.0,0,,1,0,1,0,1.0,,,
0,1 days 00:00:00.000000000,2,3,8.25,9.5,,,0.0,0,,0,2,2,0,9.5,,,
0,8 days 00:00:00.000000000,5,5,7.62,8.8,,,0.0,0,,2,3,4,0,8.8,,,
0,321 days 00:00:00.000000000,10,10,8.6,10.9,,,0.0,0,,1,9,3,2,10.9,,,
0,60 days 00:00:00.000000000,2,2,12.15,12.3,,,0.0,0,,0,2,2,0,12.3,,,
0,43 days 00:00:00.000000000,3,3,9.833333333333334,10.0,,,0.0,0,,0,3,3,0,10.0,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,0 days 00:00:00.000000000,1,2,6.0,6.0,,,0.0,0,,1,0,1,0,6.0,,,
0,567 days 00:00:00.000000000,12,31,9.533333333333333,10.6,,,0.08333333333333333,0,,8,4,11,3,10.6,,,
0,1 days 00:00:00.000000000,4,4,6.375,8.5,,,0.0,0,,4,0,2,0,8.5,,,
0,17 days 00:00:00.000000000,5,5,9.0,10.0,,,0.0,0,,0,5,4,0,10.0,,,
0,0 days 00:00:00.000000000,1,2,10.3,10.3,,,0.0,0,,1,0,1,1,10.3,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,81 days 00:00:00.000000000,19,26,6.226315789473684,9.8,,,0.0,0,,9,10,11,5,9.8,,,
0,892 days 00:00:00.000000000,15,25,8.066666666666666,10.0,,,0.0,0,,0,15,6,3,10.0,,,
0,90 days 00:00:00.000000000,7,7,8.485714285714286,10.4,,,0.0,0,,1,5,3,2,10.4,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,211 days 00:00:00.000000000,6,13,3.8333333333333335,5.0,,,0.0,0,,6,0,4,0,5.0,,,
0,115 days 00:00:00.000000000,13,13,8.592307692307692,10.7,,,0.0,0,,0,12,4,7,10.7,,,
0,365 days 00:00:00.000000000,10,11,8.129999999999999,11.4,,,0.1,0,,6,7,7,0,11.4,,,
0,294 days 00:00:00.000000000,16,26,8.8625,10.6,,,0.0,0,,5,11,7,0,10.6,,,
0,0 days 00:00:00.000000000,1,9,8.0,8.0,,,0.0,0,,1,1,1,1,8.0,,,
0,0 days 00:00:00.000000000,1,1,10.6,10.6,,,0.0,0,,0,1,1,0,10.6,,,
0,464 days 00:00:00.000000000,14,19,7.2,10.0,,,0.0,0,,13,1,8,0,10.0,,,
0,305 days 00:00:00.000000000,17,17,8.276470588235293,10.9,,,0.0,0,,1,16,6,2,10.9,,,
0,676 days 00:00:00.000000000,22,37,9.472727272727273,11.2,,,0.045454545454545456,0,,15,7,14,0,11.2,10.0,,
0,0 days 00:00:00.000000000,4,4,,,1.7750000000000001,3.2,0.0,0,,0,0,3,0,3.2,,,
0,5 days 00:00:00.000000000,8,8,9.3125,10.6,,,0.0,0,,0,8,3,3,10.6,,,
0,198 days 00:00:00.000000000,11,11,9.809090909090909,11.0,,,0.0,0,,0,11,6,0,11.0,,,
