,years_total,climbs_total,pitches_total,route_mean,route_max,boulder_mean,boulder_max,danger_factor,solos,hardest_solo,trad_count,sport_count,locations,success,quarter_max1,quarter_max2,quarter_max3,quarter_max4
0,0 days 00:00:00.000000000,1,1,,,0.0,0.0,0.0,0,,0,0,1,0,0.0,,,
0,163 days 00:00:00.000000000,5,5,9.32,10.0,,,0.0,0,,3,2,3,0,10.0,,,
0,0 days 00:00:00.000000000,1,5,8.8,8.8,,,0.0,0,,1,0,1,0,8.8,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,1,8.5,,,
0,0 days 00:00:00.000000000,1,1,1.0,1.0,,,0.0,0,,1,0,1,0,1.0,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,0,1,0,8.5,,,
0,26 days 00:00:00.000000000,6,6,6.833333333333333,8.5,,,0.0,0,,0,6,3,0,8.5,,,
0,0 days 00:00:00.000000000,3,3,8.833333333333334,9.5,,,0.0,0,,0,3,1,1,9.5,,,
0,423 days 00:00:00.000000000,6,22,6.3,10.5,,,0.0,2,2.0,3,3,5,3,10.5,,,
0,41 days 00:00:00.000000000,6,6,8.549999999999999,9.8,,,0.0,0,,0,6,3,0,9.8,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,729 days 00:00:00.000000000,52,134,9.707692307692309,12.3,,,0.0,0,,13,41,27,0,12.0,12.3,11.6,
0,34 days 00:00:00.000000000,6,6,7.083333333333333,9.5,,,0.0,0,,1,3,4,0,9.5,,,
0,82 days 00:00:00.000000000,18,18,9.36111111111111,10.3,,,0.05555555555555555,0,,1,17,5,0,10.3,,,
0,44 days 00:00:00.000000000,10,15,9.59,12.3,,,0.0,0,,2,10,4,3,12.3,,,
0,230 days 00:00:00.000000000,50,71,9.340000000000002,11.0,,,0.0,0,,10,41,25,39,11.0,11.0,10.0,
0,394 days 00:00:00.000000000,16,16,7.6625,10.0,,,0.0625,0,,1,15,6,3,10.0,,,
0,0 days 00:00:00.000000000,2,6,8.5,8.5,,,0.0,0,,0,2,1,1,8.5,,,
0,17 days 00:00:00.000000000,13,13,8.792307692307691,10.0,,,0.0,0,,0,13,6,0,10.0,,,
0,0 days 00:00:00.000000000,3,3,,,0.39999999999999997,1.2,0.0,3,1.2,0,0,1,0,1.2,,,
0,1163 days 00:00:00.000000000,14,15,8.664285714285715,10.7,,,0.21428571428571427,0,,5,9,4,4,10.7,,,
0,160 days 00:00:00.000000000,5,5,6.125,8.5,,,0.2,0,,2,0,4,0,8.5,,,
0,42 days 00:00:00.000000000,8,8,7.65,11.2,,,0.0,0,,0,8,3,2,11.2,,,
0,2436 days 00:00:00.000000000,98,372,9.42680412371134,12.1,,,0.061224489795918366,0,,77,24,66,41,11.3,12.1,10.8,11.4
0,2 days 00:00:00.000000000,13,13,6.938461538461539,10.4,,,0.0,0,,1,4,4,2,10.4,,,
0,0 days 00:00:00.000000000,1,1,7.5,7.5,,,0.0,0,,1,0,1,0,7.5,,,
0,0 days 00:00:00.000000000,1,4,4.0,4.0,,,0.0,0,,1,0,1,0,4.0,,,
0,219 days 00:00:00.000000000,10,10,8.571428571428571,10.0,0.7333333333333334,2.2,0.0,3,2.2,0,7,2,1,10.0,,,
0,0 days 00:00:00.000000000,2,2,8.5,10.0,,,0.0,0,,2,0,2,0,10.0,,,
0,35 days 00:00:00.000000000,15,22,10.113333333333337,12.0,,,0.0,0,,0,15,7,6,12.0,,,
0,0 days 00:00:00.000000000,1,1,11.0,11.0,,,0.0,0,,0,1,1,1,11.0,,,
0,1991 days 00:00:00.000000000,454,490,9.790282131661446,12.9,1.679999999999997,5.5,0.006607929515418502,45,12.4,23,296,107,62,11.8,5.2,12.2,12.0
0,415 days 00:00:00.000000000,17,18,11.01764705882353,12.3,,,0.0,0,,0,17,11,9,12.3,,,
0,7 days 00:00:00.000000000,14,14,9.142857142857142,10.6,,,0.21428571428571427,0,,3,10,9,9,10.6,,,
0,52 days 00:00:00.000000000,3,3,,,4.866666666666667,6.2,0.0,3,6.2,0,0,2,0,6.2,,,
0,81 days 00:00:00.000000000,9,10,7.871428571428572,9.5,0.9,1.8,0.0,2,1.8,5,2,3,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,3.0,3.0,,,0.0,0,,0,1,1,0,3.0,,,
0,15 days 00:00:00.000000000,8,8,9.3,9.8,4.533333333333333,5.2,0.0,0,,0,2,1,0,9.8,,,
0,240 days 00:00:00.000000000,40,40,10.687500000000004,13.0,,,0.025,0,,0,40,13,20,13.0,12.3,,
0,17 days 00:00:00.000000000,6,6,5.833333333333333,8.0,,,0.0,0,,1,2,3,2,8.0,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,158 days 00:00:00.000000000,32,46,7.989999999999999,10.7,1.7833333333333334,4.2,0.3125,8,10.7,17,2,30,1,10.3,10.7,,
0,0 days 00:00:00.000000000,2,2,8.5,10.0,,,0.0,0,,2,0,1,0,10.0,,,
0,0 days 00:00:00.000000000,1,1,,,,,0.0,0,,1,0,1,0,,,,
0,140 days 00:00:00.000000000,5,5,8.68,11.1,,,0.0,0,,0,4,4,1,11.1,,,
0,2 days 00:00:00.000000000,18,19,8.049999999999999,10.3,,,0.0,0,,0,18,7,10,10.3,,,
0,136 days 00:00:00.000000000,12,20,8.08,10.0,0.0,0.0,0.0,2,0.0,4,4,8,1,10.0,,,
0,0 days 00:00:00.000000000,1,3,11.1,11.1,,,0.0,0,,1,0,1,0,11.1,,,
0,0 days 00:00:00.000000000,2,2,8.8,8.8,,,0.0,0,,0,2,2,0,8.8,,,
0,263 days 00:00:00.000000000,66,66,9.368,11.3,1.8463414634146345,4.2,0.030303030303030304,1,10.0,5,19,22,18,10.4,11.3,10.9,10.3
0,60 days 00:00:00.000000000,7,7,8.214285714285714,10.3,,,0.0,0,,0,7,5,1,10.3,,,
0,0 days 00:00:00.000000000,2,9,,,0.75,1.5,0.0,0,,0,0,1,0,1.5,,,
0,0 days 00:00:00.000000000,1,1,6.0,6.0,,,0.0,0,,0,1,1,0,6.0,,,
0,0 days 00:00:00.000000000,1,1,11.4,11.4,,,0.0,0,,0,0,1,0,11.4,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,0 days 00:00:00.000000000,1,1,9.0,9.0,,,0.0,0,,0,1,1,0,9.0,,,
0,2261 days 00:00:00.000000000,56,81,9.042857142857144,11.6,,,0.03571428571428571,0,,14,44,25,3,11.6,11.0,11.0,
0,31 days 00:00:00.000000000,2,2,9.75,10.0,,,0.0,0,,1,2,2,0,10.0,,,
0,319 days 00:00:00.000000000,18,26,8.622222222222224,11.3,,,0.2222222222222222,0,,2,16,9,8,11.3,,,
0,0 days 00:00:00.000000000,1,1,11.6,11.6,,,0.0,0,,0,1,1,0,11.6,,,
0,27 days 00:00:00.000000000,4,7,6.625,8.5,,,0.0,0,,0,4,2,0,8.5,,,
0,22 days 00:00:00.000000000,5,5,6.2,7.0,,,0.0,0,,0,1,2,0,7.0,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,0,1,1,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,1,10.0,,,
0,0 days 00:00:00.000000000,5,5,8.0,10.0,,,0.0,0,,0,5,3,0,10.0,,,
0,357 days 00:00:00.000000000,4,18,6.5,7.0,,,0.0,0,,4,0,4,0,7.0,,,
0,0 days 00:00:00.000000000,1,1,8.8,8.8,,,0.0,0,,1,0,1,1,8.8,,,
0,16 days 00:00:00.000000000,4,4,8.875,10.0,,,0.0,0,,0,4,2,1,10.0,,,
0,54 days 00:00:00.000000000,49,49,7.887499999999999,9.8,1.7024390243902445,8.8,0.061224489795918366,25,9.8,3,0,8,0,9.8,6.0,8.8,
0,135 days 00:00:00.000000000,32,33,9.615625000000001,11.2,,,0.0,0,,1,31,12,4,11.2,10.3,,
0,160 days 00:00:00.000000000,21,35,9.11111111111111,11.7,2.866666666666667,3.2,0.19047619047619047,7,9.8,13,3,10,3,11.7,3.2,,
0,0 days 00:00:00.000000000,9,9,9.55,10.2,1.98,4.2,0.0,0,,0,4,4,0,10.2,,,
0,933 days 00:00:00.000000000,39,42,8.423076923076925,10.9,,,0.1282051282051282,0,,16,23,24,0,10.9,10.0,,
0,495 days 00:00:00.000000000,27,45,9.425925925925927,12.2,,,0.1111111111111111,0,,8,19,14,0,12.2,10.6,,
0,4610 days 00:00:00.000000000,118,198,8.845614035087719,12.0,1.1,2.2,0.03389830508474576,4,0.0,47,67,42,8,10.9,10.0,11.7,11.4
0,466 days 00:00:00.000000000,18,22,7.944444444444445,10.9,,,0.1111111111111111,0,,9,9,12,0,10.9,,,
0,4509 days 00:00:00.000000000,238,357,8.995217391304342,12.0,1.7999999999999998,3.2,0.04201680672268908,3,4.0,122,110,91,76,11.6,12.0,12.0,11.9
0,15 days 00:00:00.000000000,4,9,9.775,10.0,,,0.0,0,,0,4,2,0,10.0,,,
0,0 days 00:00:00.000000000,3,3,8.833333333333334,10.0,,,0.0,0,,0,3,2,3,10.0,,,
0,3261 days 00:00:00.000000000,24,88,7.770833333333333,10.5,,,0.0,0,,15,10,17,14,10.0,10.5,,
0,315 days 00:00:00.000000000,9,30,9.022222222222222,11.0,,,0.0,0,,3,6,8,7,11.0,,,
0,42 days 00:00:00.000000000,23,23,6.413043478260869,8.5,,,0.0,0,,1,22,11,16,8.5,7.0,,
0,8 days 00:00:00.000000000,5,5,3.0,4.2,,,0.0,0,,0,0,3,0,4.2,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,1,0,1,0,9.5,,,
0,2962 days 00:00:00.000000000,15,18,9.359999999999998,11.0,,,0.0,0,,0,15,7,10,11.0,,,
0,72 days 00:00:00.000000000,6,6,8.0,10.0,,,0.0,0,,0,6,2,0,10.0,,,
0,86 days 00:00:00.000000000,8,11,7.4125,10.3,,,0.0,2,9.5,0,8,4,0,10.3,,,
0,6 days 00:00:00.000000000,3,3,3.6666666666666665,5.0,,,0.0,0,,3,0,2,0,5.0,,,
0,228 days 00:00:00.000000000,23,23,9.321739130434782,10.9,,,0.0,1,8.5,6,17,14,9,10.9,9.8,,
0,3 days 00:00:00.000000000,7,7,10.028571428571428,12.3,,,0.0,0,,0,7,4,3,12.3,,,
0,35 days 00:00:00.000000000,22,33,8.7625,10.4,0.5333333333333333,2.2,0.0,1,0.0,6,9,10,1,10.4,9.5,,
0,0 days 00:00:00.000000000,2,2,5.5,6.0,,,0.0,0,,0,2,1,0,6.0,,,
0,158 days 00:00:00.000000000,5,8,10.0,10.4,4.2,4.2,0.0,0,,0,3,3,0,10.4,,,
0,91 days 00:00:00.000000000,13,20,7.1692307692307695,10.8,,,0.0,0,,9,4,9,0,10.8,,,
0,0 days 00:00:00.000000000,1,1,6.0,6.0,,,0.0,0,,0,1,1,0,6.0,,,
0,0 days 00:00:00.000000000,1,1,11.0,11.0,,,0.0,0,,0,1,1,0,11.0,,,
0,370 days 00:00:00.000000000,37,43,8.175675675675675,12.0,,,0.08108108108108109,0,,12,15,21,1,12.0,10.3,,
0,0 days 00:00:00.000000000,1,8,8.8,8.8,,,0.0,0,,1,0,1,0,8.8,,,
0,314 days 00:00:00.000000000,45,76,9.115555555555556,12.3,,,0.06666666666666667,0,,30,16,18,0,12.3,11.0,12.3,
0,33 days 00:00:00.000000000,13,15,9.761538461538462,11.0,,,0.0,0,,2,11,7,10,11.0,,,
0,279 days 00:00:00.000000000,3,3,8.166666666666666,10.0,,,0.0,0,,1,2,3,0,10.0,,,
0,2727 days 00:00:00.000000000,25,26,9.117391304347827,11.3,0.0,0.0,0.04,0,,10,14,17,7,10.6,11.3,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,1,0,1,1,8.5,,,
0,25 days 00:00:00.000000000,9,13,8.200000000000001,10.6,,,0.0,1,,5,4,8,0,10.6,,,
0,1225 days 00:00:00.000000000,258,404,9.56284584980237,12.6,2.8,2.8,0.03488372093023256,0,,151,109,124,146,12.0,12.6,12.0,11.6
0,345 days 00:00:00.000000000,7,7,10.4,11.6,,,0.14285714285714285,0,,0,7,4,6,11.6,,,
0,2494 days 00:00:00.000000000,150,172,7.980555555555556,10.9,0.68,2.2,0.04666666666666667,1,,40,107,53,4,10.9,10.0,10.2,10.0
0,0 days 00:00:00.000000000,3,3,,,1.1333333333333335,2.2,0.0,3,2.2,0,0,1,0,2.2,,,
0,0 days 00:00:00.000000000,2,2,,,0.0,0.0,0.0,0,,0,0,1,0,0.0,,,
0,1620 days 00:00:00.000000000,199,437,11.102010050251256,13.0,,,0.17587939698492464,0,,134,80,85,0,12.9,12.8,12.1,13.0
0,0 days 00:00:00.000000000,1,12,5.0,5.0,,,0.0,0,,1,0,1,0,5.0,,,
0,1385 days 00:00:00.000000000,16,19,8.625,10.3,,,0.125,0,,5,11,7,0,10.3,,,
0,28 days 00:00:00.000000000,3,3,9.533333333333333,10.0,,,0.0,0,,0,3,2,1,10.0,,,
0,2907 days 00:00:00.000000000,843,1449,8.310661764705896,13.0,2.2269230769230774,5.2,0.12336892052194544,23,7.5,635,151,251,1,12.3,13.0,12.1,12.6
0,516 days 00:00:00.000000000,22,22,8.995454545454544,11.3,,,0.045454545454545456,0,,1,20,8,1,11.3,10.0,,
0,7848 days 00:00:00.000000000,74,76,9.986206896551723,12.0,2.5999999999999996,8.8,0.04054054054054054,0,,7,52,36,30,11.3,12.0,12.0,11.3
0,1217 days 00:00:00.000000000,12,12,7.2272727272727275,9.0,0.0,0.0,0.0,1,0.0,3,4,4,0,9.0,,,
0,439 days 00:00:00.000000000,151,170,9.645384615384613,11.3,2.1761904761904765,4.2,0.019867549668874173,20,4.2,12,120,64,24,11.1,11.3,11.3,11.0
0,0 days 00:00:00.000000000,1,1,,,0.0,0.0,0.0,0,,0,0,1,0,0.0,,,
0,0 days 00:00:00.000000000,3,3,,,0.7333333333333334,2.2,0.0,0,,0,0,1,0,2.2,,,
0,6 days 00:00:00.000000000,7,9,7.428571428571429,9.5,,,0.0,0,,3,4,3,4,9.5,,,
0,0 days 00:00:00.000000000,3,9,12.4,12.4,3.5,3.8,0.0,0,,0,0,3,0,12.4,,,
0,0 days 00:00:00.000000000,3,3,8.5,10.0,,,0.0,0,,0,3,2,1,10.0,,,
0,391 days 00:00:00.000000000,18,18,7.333333333333333,10.0,,,0.0,0,,7,11,10,1,10.0,,,
0,114 days 00:00:00.000000000,15,15,8.473333333333334,11.9,,,0.0,0,,3,10,7,0,11.9,,,
0,400 days 00:00:00.000000000,16,35,8.93125,10.9,,,0.0,0,,12,7,9,8,10.9,,,
0,76 days 00:00:00.000000000,4,4,7.333333333333333,9.5,1.2,1.2,0.0,0,,2,0,2,0,9.5,,,
0,255 days 00:00:00.000000000,31,31,8.2,8.8,0.9481481481481481,5.2,0.0,0,,1,3,13,0,5.2,8.8,,
0,36 days 00:00:00.000000000,5,5,8.76,10.3,,,0.0,0,,1,5,4,0,10.3,,,
0,612 days 00:00:00.000000000,18,20,8.155555555555557,11.0,,,0.0,0,,3,15,8,0,11.0,,,
0,2 days 00:00:00.000000000,9,9,9.277777777777779,10.9,,,0.0,0,,0,9,5,0,10.9,,,
0,1056 days 00:00:00.000000000,42,45,9.540476190476193,11.6,,,0.0,0,,2,42,29,0,11.6,10.3,10.0,
0,8 days 00:00:00.000000000,6,7,7.883333333333333,12.0,,,0.0,0,,2,3,4,0,12.0,,,
0,9 days 00:00:00.000000000,4,4,,,0.6,1.2,1.25,0,,0,0,1,0,1.2,,,
0,1 days 00:00:00.000000000,2,2,9.4,10.0,,,0.0,0,,0,2,1,0,10.0,,,
0,1070 days 00:00:00.000000000,3,17,10.033333333333333,10.6,,,0.0,0,,3,0,3,0,10.6,,,
0,109 days 00:00:00.000000000,16,16,7.507692307692308,9.8,0.39999999999999997,1.2,0.0,0,,2,11,12,0,9.8,,,
0,391 days 00:00:00.000000000,10,10,9.57,10.9,,,0.0,0,,0,10,5,2,10.9,,,
0,1 days 00:00:00.000000000,2,2,7.25,7.5,,,0.5,0,,2,0,2,2,7.5,,,
0,0 days 00:00:00.000000000,5,5,8.92,10.6,,,0.0,0,,0,5,1,4,10.6,,,
0,0 days 00:00:00.000000000,2,2,7.25,7.5,,,0.0,0,,0,2,1,0,7.5,,,
0,661 days 00:00:00.000000000,28,44,9.264000000000001,11.3,1.4666666666666668,3.2,0.0,0,,7,18,19,13,11.3,10.9,,
0,159 days 00:00:00.000000000,7,7,9.914285714285715,11.0,,,0.0,0,,6,1,4,0,11.0,,,
0,127 days 00:00:00.000000000,4,4,9.075,9.8,,,0.0,0,,0,4,3,2,9.8,,,
0,0 days 00:00:00.000000000,1,7,7.0,7.0,,,2.0,0,,1,1,1,1,7.0,,,
0,16 days 00:00:00.000000000,3,16,9.200000000000001,10.3,,,0.0,1,9.8,0,3,2,1,10.3,,,
0,0 days 00:00:00.000000000,1,1,8.5,8.5,,,0.0,0,,1,0,1,0,8.5,,,
0,0 days 00:00:00.000000000,3,3,10.0,10.5,,,0.0,0,,0,3,2,0,10.5,,,
0,899 days 00:00:00.000000000,52,62,9.956097560975612,11.9,3.090909090909091,4.2,0.0,11,4.2,1,40,27,26,11.3,11.3,11.9,
0,37 days 00:00:00.000000000,6,6,8.133333333333333,10.0,,,0.0,0,,0,3,4,0,10.0,,,
0,80 days 00:00:00.000000000,10,17,10.34,12.6,,,0.0,0,,4,6,6,3,12.6,,,
0,34 days 00:00:00.000000000,6,6,8.633333333333333,10.0,,,0.3333333333333333,0,,0,6,4,2,10.0,,,
0,428 days 00:00:00.000000000,94,114,8.431249999999999,11.3,0.6285714285714287,3.2,0.06382978723404255,14,9.5,47,33,43,31,10.8,10.6,10.0,11.3
0,56 days 00:00:00.000000000,10,12,7.68,9.5,,,0.7,0,,7,3,5,0,9.5,,,
0,40 days 00:00:00.000000000,5,11,7.2,8.5,,,0.0,0,,2,2,3,1,8.5,,,
0,291 days 00:00:00.000000000,5,33,9.66,12.0,,,0.0,0,,4,1,3,0,12.0,,,
0,0 days 00:00:00.000000000,2,2,10.3,10.6,,,0.0,0,,0,2,1,0,10.6,,,
0,32 days 00:00:00.000000000,11,11,8.3,10.6,0.39999999999999997,1.2,0.0,0,,3,3,6,0,10.6,,,
0,9 days 00:00:00.000000000,2,2,7.25,8.5,,,0.5,0,,2,0,1,0,8.5,,,
0,37 days 00:00:00.000000000,9,9,7.7555555555555555,10.3,,,0.5555555555555556,0,,3,6,5,0,10.3,,,
0,280 days 00:00:00.000000000,18,18,8.777777777777779,10.5,,,0.0,0,,3,16,9,7,10.5,,,
0,22 days 00:00:00.000000000,4,5,9.2,10.3,,,0.0,0,,0,1,2,0,10.3,,,
0,299 days 00:00:00.000000000,8,8,8.071428571428571,9.5,,,0.0,0,,2,5,5,0,9.5,,,
0,6584 days 00:00:00.000000000,67,88,7.853030303030304,10.6,1.5,1.5,0.1044776119402985,0,,32,30,33,0,10.6,10.4,10.6,8.8
0,564 days 00:00:00.000000000,53,62,9.492452830188679,11.6,,,0.0,3,9.5,0,53,16,14,11.6,10.9,10.5,
0,366 days 00:00:00.000000000,4,4,11.825,13.3,,,0.0,0,,0,4,3,0,13.3,,,
0,1825 days 00:00:00.000000000,4,4,9.2,10.0,,,0.0,0,,0,4,3,1,10.0,,,
0,2076 days 00:00:00.000000000,52,119,9.126923076923077,11.3,,,0.038461538461538464,0,,36,16,33,0,11.3,10.6,10.3,
0,202 days 00:00:00.000000000,11,12,8.909090909090908,10.4,,,0.36363636363636365,0,,4,6,2,0,10.4,,,
0,84 days 00:00:00.000000000,15,16,7.407692307692307,10.3,,,0.0,0,,1,13,7,6,10.3,,,
0,0 days 00:00:00.000000000,2,3,8.65,10.3,,,0.0,0,,0,2,1,1,10.3,,,
0,0 days 00:00:00.000000000,2,2,7.75,8.5,,,0.0,0,,0,1,2,0,8.5,,,
0,0 days 00:00:00.000000000,2,2,6.5,7.0,,,0.0,0,,2,0,1,0,7.0,,,
0,25 days 00:00:00.000000000,6,6,9.716666666666667,10.3,,,0.0,0,,0,6,4,1,10.3,,,
0,12 days 00:00:00.000000000,12,12,9.208333333333334,11.0,,,0.0,0,,1,11,5,8,11.0,,,
0,36 days 00:00:00.000000000,9,10,7.811111111111111,10.0,,,0.1111111111111111,0,,4,5,3,0,10.0,,,
0,0 days 00:00:00.000000000,1,7,10.1,10.1,,,0.0,0,,1,0,1,1,10.1,,,
0,1 days 00:00:00.000000000,4,4,8.45,10.3,,,0.0,0,,0,4,3,2,10.3,,,
0,1559 days 00:00:00.000000000,5,8,9.68,13.0,,,0.0,0,,1,4,4,0,13.0,,,
0,1415 days 00:00:00.000000000,88,98,8.040243902439023,11.4,0.6,1.2,0.03409090909090909,1,4.0,50,31,31,11,10.7,10.6,11.4,11.4
0,3968 days 00:00:00.000000000,3,27,4.333333333333333,5.0,,,1.3333333333333333,0,,3,0,1,1,5.0,,,
0,1794 days 00:00:00.000000000,10,13,10.15,11.8,4.65,9.2,0.1,0,,1,1,9,0,11.8,,,
0,492 days 00:00:00.000000000,9,10,4.0,6.0,,,0.0,0,,7,0,6,0,6.0,,,
0,1169 days 00:00:00.000000000,29,32,7.695238095238096,11.4,2.05,3.2,0.10344827586206896,3,3.2,8,13,16,4,11.4,10.3,,
0,1178 days 00:00:00.000000000,66,99,9.640000000000002,12.0,3.5,3.5,0.015151515151515152,0,,19,47,39,35,11.1,11.3,12.0,10.6
