,years_total,climbs_total,pitches_total,route_mean,route_max,boulder_mean,boulder_max,danger_factor,solos,hardest_solo,trad_count,sport_count,locations,success,quarter_max1,quarter_max2,quarter_max3,quarter_max4
0,2149 days 00:00:00.000000000,133,190,7.737984496124028,11.3,0.6,1.2,0.08270676691729323,0,,69,71,52,20,11.3,10.9,9.8,10.0
0,36 days 00:00:00.000000000,15,15,8.26,11.3,1.6800000000000002,2.8,0.4,2,2.2,2,7,5,0,11.3,,,
0,43 days 00:00:00.000000000,6,6,7.25,9.5,,,0.3333333333333333,1,6.0,3,4,4,1,9.5,,,
0,0 days 00:00:00.000000000,2,2,10.45,10.9,,,0.0,0,,0,2,1,0,10.9,,,
0,8 days 00:00:00.000000000,19,19,9.8,10.8,1.718181818181818,5.2,0.0,0,,0,8,6,0,10.8,,,
0,173 days 00:00:00.000000000,11,12,6.5,9.5,2.5749999999999997,3.2,0.0,0,,3,0,9,0,9.5,,,
0,147 days 00:00:00.000000000,31,31,8.783870967741937,11.3,,,0.0,0,,9,22,11,7,11.0,11.3,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,1,9.5,,,
0,60 days 00:00:00.000000000,3,3,8.5,8.5,1.2,1.2,0.0,0,,0,2,3,0,8.5,,,
0,1240 days 00:00:00.000000000,45,45,9.431111111111111,11.6,,,0.0,0,,0,45,14,4,11.6,10.7,10.3,
0,280 days 00:00:00.000000000,8,43,9.45,10.3,,,0.0,0,,8,0,7,6,10.3,,,
0,799 days 00:00:00.000000000,58,58,10.126190476190475,12.9,3.8062500000000012,6.2,0.08620689655172414,0,,2,33,29,6,12.9,12.3,12.3,
0,7 days 00:00:00.000000000,4,4,8.5,10.0,0.6,1.2,0.5,3,7.0,0,0,4,0,10.0,,,
0,49 days 00:00:00.000000000,48,262,10.893750000000002,12.7,,,0.25,0,,46,8,27,27,12.0,12.7,11.6,
0,1 days 00:00:00.000000000,12,12,7.991666666666667,10.9,,,0.0,0,,2,10,6,11,10.9,,,
0,180 days 00:00:00.000000000,9,11,9.2,10.9,,,0.0,0,,0,9,4,5,10.9,,,
0,678 days 00:00:00.000000000,11,11,8.47,11.0,,,0.0,0,,1,9,8,0,11.0,,,
0,0 days 00:00:00.000000000,2,2,8.9,10.3,,,0.0,0,,0,2,2,0,10.3,,,
0,96 days 00:00:00.000000000,7,7,7.0,7.0,1.12,3.2,0.0,5,3.2,0,2,3,0,7.0,,,
0,0 days 00:00:00.000000000,9,38,8.444444444444445,10.9,,,0.1111111111111111,1,4.0,4,5,6,3,10.9,,,
0,39 days 00:00:00.000000000,2,4,5.5,6.0,,,0.5,1,5.0,2,0,2,0,6.0,,,
0,183 days 00:00:00.000000000,63,67,8.493617021276595,10.7,0.9437499999999999,2.8,0.0,0,,7,44,27,18,10.3,10.3,10.7,7.0
0,0 days 00:00:00.000000000,4,10,8.65,10.3,,,0.0,0,,4,0,3,1,10.3,,,
0,7 days 00:00:00.000000000,4,5,7.7,9.8,,,0.0,0,,1,3,3,0,9.8,,,
0,65 days 00:00:00.000000000,4,4,8.625,10.0,,,0.0,0,,4,0,2,0,10.0,,,
0,272 days 00:00:00.000000000,92,99,8.894565217391303,11.3,,,0.021739130434782608,0,,5,86,25,1,11.2,11.3,10.5,11.2
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,1,0,1,0,9.5,,,
0,546 days 00:00:00.000000000,30,30,9.933333333333334,12.6,,,0.03333333333333333,0,,4,26,12,0,12.6,11.6,,
0,0 days 00:00:00.000000000,3,3,7.166666666666667,7.5,,,0.0,0,,0,3,2,0,7.5,,,
0,861 days 00:00:00.000000000,63,71,9.079365079365079,12.0,,,0.015873015873015872,0,,18,45,30,12,11.0,12.0,10.9,8.5
0,62 days 00:00:00.000000000,49,49,9.520833333333337,10.9,2.2,2.2,0.04081632653061224,1,2.2,4,42,14,23,10.9,10.6,10.6,
0,31 days 00:00:00.000000000,6,7,9.266666666666666,11.0,,,0.0,0,,0,6,2,0,11.0,,,
0,0 days 00:00:00.000000000,3,3,8.5,10.0,,,0.0,0,,0,3,1,0,10.0,,,
0,16 days 00:00:00.000000000,4,4,6.65,10.6,,,0.0,0,,1,1,3,0,10.6,,,
0,336 days 00:00:00.000000000,9,29,8.277777777777779,10.9,,,0.2222222222222222,0,,6,3,9,1,10.9,,,
0,24 days 00:00:00.000000000,5,5,,,0.48,1.2,0.0,0,,0,0,3,0,1.2,,,
0,20 days 00:00:00.000000000,11,11,,,1.2909090909090908,3.2,0.2727272727272727,5,3.2,0,0,3,0,3.2,,,
0,5 days 00:00:00.000000000,7,7,,,0.6857142857142857,1.8,0.0,1,0.0,0,0,2,0,1.8,,,
0,96 days 00:00:00.000000000,8,9,8.45,10.9,1.3,3.2,0.0,2,0.0,1,1,3,0,10.9,,,
0,168 days 00:00:00.000000000,16,16,8.363636363636363,10.3,2.2800000000000002,3.5,0.0,5,3.5,1,10,8,3,10.3,,,
0,0 days 00:00:00.000000000,2,2,9.5,9.5,,,0.0,0,,0,2,1,0,9.5,,,
0,81 days 00:00:00.000000000,3,3,8.333333333333334,9.5,,,0.0,0,,0,3,3,1,9.5,,,
0,461 days 00:00:00.000000000,173,296,9.854913294797685,12.6,,,0.04046242774566474,0,,55,117,53,72,12.4,11.9,11.9,12.0
0,3084 days 00:00:00.000000000,14,16,7.521428571428571,9.5,,,0.0,0,,6,8,5,9,9.5,,,
0,6 days 00:00:00.000000000,5,5,8.2,10.0,,,0.0,0,,1,4,4,2,10.0,,,
0,0 days 00:00:00.000000000,3,3,8.666666666666666,9.5,,,0.0,0,,2,0,1,0,9.5,,,
0,43 days 00:00:00.000000000,7,7,8.942857142857143,10.6,,,0.0,0,,0,7,3,2,10.6,,,
0,0 days 00:00:00.000000000,2,2,7.75,8.5,,,1.0,0,,2,0,1,0,8.5,,,
0,346 days 00:00:00.000000000,34,37,7.692857142857143,10.3,0.19999999999999998,1.2,0.0,6,1.2,1,27,9,7,10.3,9.8,,
0,0 days 00:00:00.000000000,1,1,4.0,4.0,,,0.0,1,4.0,1,0,1,0,4.0,,,
0,0 days 00:00:00.000000000,3,8,,,0.39999999999999997,1.2,0.0,0,,0,0,3,0,1.2,,,
0,0 days 00:00:00.000000000,5,5,8.36,10.8,,,0.0,0,,2,3,2,0,10.8,,,
0,154 days 00:00:00.000000000,17,20,7.05625,10.9,5.0,5.0,0.23529411764705882,1,5.0,9,10,10,12,10.9,,,
0,184 days 00:00:00.000000000,79,91,9.613924050632912,12.2,,,0.0,0,,4,78,20,40,11.6,12.2,11.3,10.3
0,329 days 00:00:00.000000000,10,10,10.940000000000001,12.2,5.92,8.2,0.2,2,7.2,0,5,7,3,12.2,,,
0,233 days 00:00:00.000000000,24,106,10.252173913043478,11.5,3.2,3.2,0.0,1,3.2,18,5,18,12,11.5,11.5,,
0,0 days 00:00:00.000000000,2,2,5.0,6.0,,,0.0,0,,0,2,2,0,6.0,,,
0,0 days 00:00:00.000000000,1,8,7.0,7.0,,,2.0,0,,1,0,1,0,7.0,,,
0,341 days 00:00:00.000000000,12,12,7.833333333333333,9.5,3.216666666666667,4.5,0.08333333333333333,0,,3,1,6,1,9.5,,,
0,93 days 00:00:00.000000000,7,7,8.928571428571429,9.5,,,0.0,0,,0,7,1,0,9.5,,,
0,71 days 00:00:00.000000000,3,7,8.4,9.8,,,0.0,0,,3,0,3,0,9.8,,,
0,0 days 00:00:00.000000000,1,1,10.3,10.3,,,0.0,0,,1,0,1,0,10.3,,,
0,268 days 00:00:00.000000000,24,53,8.041666666666666,10.0,,,0.08333333333333333,0,,8,16,11,4,10.0,9.0,,
0,394 days 00:00:00.000000000,19,19,7.978947368421053,10.3,,,0.05263157894736842,1,5.0,13,6,7,10,10.3,,,
0,153 days 00:00:00.000000000,32,45,7.80625,10.4,,,0.0,1,0.0,5,27,17,13,10.4,9.5,,
0,0 days 00:00:00.000000000,1,1,10.9,10.9,,,0.0,0,,1,0,1,0,10.9,,,
0,0 days 00:00:00.000000000,2,2,10.4,11.3,,,2.0,0,,1,1,1,0,11.3,,,
0,56 days 00:00:00.000000000,4,4,7.0,8.5,,,0.25,0,,1,4,2,0,8.5,,,
0,21 days 00:00:00.000000000,21,31,10.061904761904762,12.0,,,0.0,0,,4,17,7,12,12.0,9.5,,
0,46 days 00:00:00.000000000,13,13,6.384615384615385,7.0,,,0.15384615384615385,0,,3,10,4,0,7.0,,,
0,447 days 00:00:00.000000000,86,184,8.865116279069769,11.0,,,0.0,0,,48,41,32,14,11.0,11.0,10.3,10.3
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,0,1,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,10.0,10.0,,,0.0,0,,0,1,1,0,10.0,,,
0,0 days 00:00:00.000000000,1,1,10.3,10.3,,,0.0,0,,0,1,1,0,10.3,,,
0,115 days 00:00:00.000000000,10,12,7.628571428571428,10.4,0.0,0.0,0.0,1,0.0,3,4,7,5,10.4,,,
0,2 days 00:00:00.000000000,3,6,9.3,10.6,,,0.0,0,,0,3,2,2,10.6,,,
0,262 days 00:00:00.000000000,10,17,6.25,8.5,,,0.0,0,,9,1,8,0,8.5,,,
0,321 days 00:00:00.000000000,20,31,8.358333333333333,10.0,1.9249999999999998,3.2,0.0,0,,2,10,10,6,10.0,,,
0,552 days 00:00:00.000000000,19,22,8.136842105263158,10.0,,,0.0,0,,1,16,12,0,10.0,,,
0,324 days 00:00:00.000000000,35,36,7.1085714285714285,9.8,,,0.0,0,,3,30,17,0,9.5,9.8,,
0,5471 days 00:00:00.000000000,530,679,10.039433962264177,13.0,,,0.052830188679245285,2,4.0,158,386,150,370,12.0,12.2,12.0,11.9
0,0 days 00:00:00.000000000,2,2,7.75,9.5,,,0.0,0,,0,2,1,0,9.5,,,
0,0 days 00:00:00.000000000,6,6,11.299999999999999,12.9,,,0.0,0,,0,6,3,0,12.9,,,
0,0 days 00:00:00.000000000,1,1,7.5,7.5,,,0.0,0,,0,1,1,0,7.5,,,
0,0 days 00:00:00.000000000,2,3,,,,,0.0,0,,0,0,2,0,,,,
0,2971 days 00:00:00.000000000,157,257,8.376433121019108,11.3,,,0.025477707006369428,0,,88,70,54,0,11.3,11.3,10.6,10.6
0,308 days 00:00:00.000000000,15,19,7.053333333333333,8.8,,,0.0,0,,2,13,7,0,8.8,,,
0,41 days 00:00:00.000000000,10,10,,,1.9799999999999998,3.2,0.0,0,,0,0,4,0,3.2,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,1,7.0,,,
0,25 days 00:00:00.000000000,17,26,7.770588235294118,10.3,,,0.0,1,2.0,2,13,10,9,10.3,,,
0,0 days 00:00:00.000000000,3,3,10.466666666666667,11.6,,,0.0,0,,0,3,3,1,11.6,,,
0,205 days 00:00:00.000000000,16,29,10.6,10.6,1.4799999999999998,3.2,0.125,14,3.2,0,1,10,0,10.6,,,
0,0 days 00:00:00.000000000,1,1,,,2.8,2.8,0.0,0,,0,0,1,0,2.8,,,
0,91 days 00:00:00.000000000,3,5,6.0,7.0,1.8,1.8,0.0,1,1.8,0,0,2,0,7.0,,,
0,482 days 00:00:00.000000000,36,68,7.286111111111111,10.0,,,0.0,8,7.0,9,27,11,2,10.0,9.8,,
0,0 days 00:00:00.000000000,1,4,7.0,7.0,,,0.0,0,,1,0,1,0,7.0,,,
0,11 days 00:00:00.000000000,5,6,9.8,11.0,,,0.0,0,,4,2,1,3,11.0,,,
0,711 days 00:00:00.000000000,14,34,6.214285714285714,8.5,,,0.0,0,,8,6,7,7,8.5,,,
0,806 days 00:00:00.000000000,7,8,6.757142857142857,9.8,,,0.0,0,,2,5,3,0,9.8,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,0 days 00:00:00.000000000,1,1,10.6,10.6,,,0.0,0,,0,1,1,1,10.6,,,
0,94 days 00:00:00.000000000,7,7,9.328571428571431,10.2,,,0.0,0,,0,7,3,1,10.2,,,
0,588 days 00:00:00.000000000,89,108,8.988636363636363,12.2,7.0,7.0,0.056179775280898875,2,7.0,41,46,42,16,11.4,12.2,11.8,10.9
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,29 days 00:00:00.000000000,3,3,,,3.733333333333333,4.2,0.0,0,,0,0,3,0,4.2,,,
0,0 days 00:00:00.000000000,7,7,9.771428571428572,10.3,,,0.0,0,,2,5,6,0,10.3,,,
0,848 days 00:00:00.000000000,63,156,8.529032258064516,12.0,0.0,0.0,0.031746031746031744,1,0.0,28,34,35,15,11.6,11.1,12.0,10.8
0,62 days 00:00:00.000000000,4,4,8.325,9.8,,,0.0,0,,0,4,4,0,9.8,,,
0,0 days 00:00:00.000000000,4,4,9.25,9.5,,,0.0,0,,3,1,2,1,9.5,,,
0,46 days 00:00:00.000000000,15,16,8.893333333333333,9.8,,,0.06666666666666667,0,,0,15,6,11,9.8,,,
0,345 days 00:00:00.000000000,15,47,8.879999999999999,10.6,,,0.26666666666666666,0,,14,2,9,1,10.6,,,
0,0 days 00:00:00.000000000,1,1,,,0.0,0.0,0.0,1,0.0,0,0,1,0,0.0,,,
